read_id,meter_id,customer_id,read_timestamp,read_type,units_consumed,cumulative_reading,voltage_v,current_a,power_factor,peak_demand_kw,reactive_units_kvar,tamper_flag,outage_flag,quality_flag,created_at
RD00011883,MTR004473,  CUST004473,2023-12-31 21:40:31,Automatic,1.0195,143803.27,235.1,5.54,0.873,3.626,0.1761,0,0,Suspect,2023-12-31 22:10:31
RD00026513,MTR004485,CUST004485,2023-04-18 21:48:57,Revised,132.841,395764.88,,3.45,0.827,584.867,45.6884,0,0,Good,2023-04-18 21:51:57
RD00047104,MTR001703,CUST001703,2023-12-30 12:21:27,Manual,2.6581,470092.45,230.0,21.77,0.874,N/A,0.3008,0,0,Good,30-12-2023
RD00005223,MTR000872,CUST000872,2022-01-10 04:18:54,Automatic,5.7232,470478.41,227.3,0.7,0.72,30.634,2.1534,0,0,Good,2022-01-10 04:31:54
RD00016836,MTR000114,CUST000114,2024-07-06 07:59:45,Estimated,19.0761,377841.25,240.1,31.38,0.833,86.136,2.706,0,0,,2024-07-06 08:18:45
RD00034213,MTR001876,CUST001876,2023-07-01 15:00:32,Automatic,1.3822 kWh,250023.75,246.8,2.42,0.965,5.261,0.3837,0,0,Good,2023-07-01 15:23:32
RD00027208,MTR002193,CUST002193,2024-09-17 08:01:10T00:00:00Z,Automatic,0.8846,-,220.3,28.78,0.769,5.236,0.2434,0,0,Estimated,2024-09-17 08:12:10
RD00033534,MTR004599,CUST004599,2023-10-02 01:43:21,Manual,1.1343,292870.47,233.0,31.72,0.732,4.597,NULL,0,0,Good,2023-10-02 02:01:21
RD00019788,MTR002923,CUST002923,2023-12-25 14:59:47,Automatic,6.2624,394299.33,232.3,14.5,0.883,33.649,1.3456,0,0,Estimated,2023-12-25 15:01:47
RD00000476,MTR004862,CUST004862,2024-12-15 00:41:56,Estimated,0.89,48772.43,249.1,26.75,0.982,2.984,0.3552,0,0,Good,2024-12-15 00:46:56
RD00014669,MTR001827,CUST001827,2022-07-06 17:04:32,Automatic,1.9873 kWh,226052.28,208.3,40.87,0,6.361,0.408,0,0,Good,2022-07-06 17:08:32
RD00003006,MTR004599,CUST004599,2024-04-12 10:19:56,Manual,1.3289,216648.55,217.7,0.54,0.763,6.22,0.2772,0,1,Estimated,2024-04-12 10:38:56
RD00015974,MTR002250,CUST002250,2024-12-10 00:10:36,manual,0.9845,14389.28,243.1,10.23,0.791,3.765,0.1394,0,0,Estimated,2024-12-10 00:18:36
RD00042401,MTR002615,CUST002615,2023-01-06 14:12:20,Automatic,6.8136,291117.56,221.5,0.77,0.982,27.561,0.8369,0,0,Good,2023-01-06 14:38:20
RD00046724,MTR001973,CUST001973,2024-01-12 04:47:55,Automatic,UNKNOWN,131606.27,232.0,18.88,0.801,,0,1,0,Good,2024-01-12 04:58:55
RD00006457,MTR004171,CUST004171,2022-11-24 00:11:28,Automatic,47.2806,90734.31 kWh,221.2,48.92,0.745,229.93,-,0,0,Good,2022-11-24 00:25:28
RD00016784,MTR004637,  CUST004637,1691107200,Revised,0.3516,242523.09,224.2,31.92,0.753,1.241,0.0663,0,0,Good,2023-08-04 04:23:19
RD00033905,MTR001166,CUST001166,2023-05-15 16:18:49,Manual,1.9247,434755.54,210.5,35.4,0.835,,0.5461,0,0,Good,2023-05-15 16:23:49
RD00031336,MTR000853,CUST000853,2024-11-13 20:52:59,Automatic,0.9123,207962.52,203.8,,0.915,,0.3567,0,0,0,2024-11-13 21:01:59
RD00007328,0,CUST004264,2023-02-17 20:55:25,Automatic,235.2233,289242.15,236.0,42.86,0.781,737.858,72.4024,0,0,good,17/02/2023
RD00034510,MTR000454,CUST000454,2024-09-13 18:33:23,Automatic,8.509,342718.83,-,15.43,0.709,27.097,1.7055,0,0,-,2024-09-13 18:41:23
RD00030387,MTR000495,CUST000495,2022-04-02 03:53:51,Estimated,0.249,329784.6,237.7,13.29,0.862,1.341,,0,0,Good,2022-04-02 04:10:51
RD00046046,MTR000587,CUST000587,2022-09-11 00:17:24,UNKNOWN,2.6349,291247.2,230.1,47.49,0.783,8.38,0.7591,0,0,Good,2022-09-11 00:46:24
RD00010239,MTR000368,CUST000368,2024-03-13 13:24:08,Automatic,14.8225,362474.35,222.2,28.71,0.839,62.943,5.3386,0,0,Good,2024-03-13 13:34:08
RD00027147,MTR004332,CUST004332,2022-02-18 19:15:04,Automatic,3.092,,236.7,0,0.719,17.485,0.8846,0,0,Good,2022-02-18 19:40:04
RD00040732,MTR001140,CUST001140,2022-02-25 15:03:12,Automatic,3.8602,461504.82,231.8,40.14,0.712,14.195,1.2615,0,0,Good,2022-02-25 15:21:12
RD00011390,MTR002375,CUST002375,2024-11-28 20:19:37,Automatic,2.3465,449218.56,242.9,26.33,,11.165,0.8654,0,0,Suspect,2024-11-28 20:45:37
RD00041830,  MTR004747,CUST004747,-,,1.1314,407091.67,242.9,2.94,0.939,4.634,0.4263,0,0,Invalid,2022-04-29 04:40:09
RD00038116,MTR003851,CUST003851,2024-02-23 21:34:39,Automatic,3.3271,378441.54,246.3,1.83,0.865,16.155,NULL,0,1,Good,2024-02-23 22:02:39
RD00001961,MTR003860,CUST003860,2023-11-01 01:39:54,-,0.422,84501.83,240.3,49.25,0.857,2.321,0.054,0,0,Good,2023-11-01 02:08:54
RD00040744,MTR003955,CUST003955,2023-08-12 07:22:09,Automatic,1.5167 kWh,133496.03,226.9,,0.805,4.949,0.1552,0,0,-,2023-08-12 07:44:09
RD00033875,MTR002110,CUST002110,2023-01-04 21:33:57,Automatic,8.0197,493992.65,0,36.32,-,33.667,2.5271,0,0,Good,2023-01-04 21:53:57
RD00028298,MTR003213,CUST003213,2024-08-02 18:42:11,Automatic,3.2159,418596.21,235.0,17.21,0.736,17.495,0.77,0,0,Suspect,2024-08-02 18:59:11
RD00017911,MTR001697,CUST001697,2024-03-03 10:18:38,Automatic,0.649,120368.82,215.6,0,0.757,3.095,0.1221,0,0,Good,2024-03-03 10:26:38
RD00016562,MTR004595,CUST004595,2022-10-29 20:49:45,Automatic,0.8407,303434.73,232.3,UNKNOWN,0.819,3.946,0.1158,0,0,Good,2022-10-29 20:52:45
RD00016441,MTR001868,CUST001868,2024-01-01 00:54:39,Automatic,2.5341,278326.95,224.6,18.47,0.904,9.381,0.9272,UNKNOWN,0,Suspect,2024-01-01 01:04:39
RD00011634,MTR002384,CUST002384,2023-03-11 06:42:18,Manual,1.0477,326854.99,248.2,1.38,0,3.915,0.3463,-,0,Good,2023-03-11 06:52:18
RD00043438,MTR000064,CUST000064,2022-01-07 01:05:41,Automatic,2.6539,126529.52,246.5,47.74,0.985,8.48,0.4654,0,0,Good,2022-01-07 01:18:41
RD00022552,MTR001722,CUST001722,2023-03-12 19:06:03,Estimated,1.0191,439673.26,214.8,49.88,0.75,5.591,0.1496,0,0,Good,2023-03-12 19:25:03
RD00038420,MTR002531,CUST002531,2024-08-06 06:44:30,Automatic,157.1704,18944.53,213.8,14.06,0.832,522.595,25.3984,0,0,Good,2024-08-06 07:03:30
RD00026664,MTR004173,CUST004173,2024-09-04 14:31:16,Automatic,131874.9,362454.22,230.4,36.78,UNKNOWN,442.717,41.4849,0,0,Suspect,2024-09-04 14:44:16
RD00030298,MTR099298,CUST000148,2022-08-03 20:17:45,Manual,3.3106,92494.59,228.4,48.36,0.991,19.129,NULL,0,0,Good,2022-08-03 20:39:45
RD00019951,MTR099673,CUST001416,2022-04-27 05:15:49,Automatic,0.5803,32918.81,244.3,44.12,0.965,1.847,0.0582,0,0,Good,2022-04-27 05:41:49
RD00012706,MTR002231,CUST002231,2024-11-29 00:22:59,Automatic,0.3728,167685.39,231.2,5.77,0.924,0,0.1234,UNKNOWN,NULL,Good,2024-11-29 00:48:59
RD00048319,MTR004031,CUST004031,2022-06-29 07:00:24,Automatic,2.4199,271552.46,236.9,29.02,0.726,8.507,0.9145,0,0,Good,2022-06-29 07:27:24
RD00016578,MTR002863,CUST002863,2022-12-15 09:44:04T00:00:00Z,Automatic,25.6091,306286.43,-,25.15,0.956,150.817,3.5016,0,0,Good,NULL
RD00047007,MTR004914,CUST004914,2022-03-19 01:00:40,Automatic,3.5619,473314.24,238.8,23.18,0.87,NULL,1.3731,0,-,Estimated,2022-03-19 01:25:40
RD00028833,MTR000841,CUST000841,17/06/2024,Manual,185.1392,82035.04,243.7,36.56,0.966,612.488,NULL,-,0,Good,2024-06-17 08:52:24
RD00039781,MTR003224,CUST003224,2024-05-17 16:48:25,Automatic,2.7184,402253.46,234.9,6.04,0.922,15.235,0.7276,0,0,Estimated,UNKNOWN
RD00013024,MTR002864,  CUST002864,2022-07-14 22:20:28,Automatic,1.9202,317707.56,215.1,41.72,0.775,7.814,0.5647,0,0,Good,2022-07-14 22:33:52
RD00043586,MTR002612,CUST002612,2024-10-04 05:49:32T00:00:00Z,Automatic,0.398,279082.25,228.0,37.08,0.923,1.468,0.1236,0,0,Good,2024-10-04 06:13:32
RD00034420,MTR003235,CUST003235,N/A,Manual,0.4388,328684.88,220.7,17.04,0.991,1.659,0.0978,0,0,Good,2023-12-15 05:29:38
RD00045107,MTR004026,CUST004026,2023-08-27 23:37:36,Automatic,N/A,439557.88,UNKNOWN,4.29,0.864,1.35,0.0267,0,0,Invalid,N/A
RD00020833,MTR000737,CUST000737,2023-03-24 11:01:10,Automatic,3.0824,117364.83,234.7,17.76,0.894,12.058,1.028,0,0,Good,2023-03-24 11:25:10
RD00000377,MTR003647,CUST003647,2024-07-04 22:26:17,Automatic,2.7418,17843.96,238.2,0,0.836,14.828,NULL,0,0,Suspect,2024-07-04 22:44:17T00:00:00Z
RD00011002,MTR001349,CUST001349,1733616000,Estimated,1.2007,475506.82,225.7,27.82,0.863,5.675,0.1708,0,0,Good,2024-12-08 15:27:33
RD00041801,MTR000028,CUST000028,-,Automatic,1.3323,192514.98,212.9,37.58,0.758,6.285,0.3144,0,0,Good,2024-06-11 18:55:27
RD00047136,  MTR001103,,2022-02-04 17:43:01,Estimated,1.7432,118604.47,244.9,12.45,0.861,5.619,0.2185,1,0,0,2022-02-04 18:11:01
RD00013665,MTR003331,CUST003331,2022-02-25 01:24:27,Automatic,12.7394,493377.58,234.9,34.31,0.865,39.12,1.6244,1,0,Good,2022/02/25 01:31:27
RD00046347,MTR000633,CUST000633,2024-07-12 04:38:17,Automatic,1.3672,433332.28,223.1,7.18,0.823,UNKNOWN,0.4028,0,0,Good,2024-07-12 04:46:17
RD00017508,MTR002810,CUST002810,2022-03-22 22:26:09,Automatic,0.1706,426000.96,-,13.32,0.879,0.944,0.0378,0,0,Good,2022-03-22 22:49:09
RD00025681,MTR099465,CUST000315,2023-09-21 14:11:32,Estimated,2.2523,324335.5,228.0,21.63,0.991,7.98,0.5713,0,0,Good,
RD00007665,MTR003208,CUST003208,2024-02-19 16:21:50,Manual,0.2335,316613.95,207.3,3.0,0.787,1.233,0.0874,0,0,Good,2024-02-19 16:41:50
RD00036630,MTR000895,,2023-08-04 05:54:16,Estimated,0.4845,40507.95,216.9,5.94,0.846,,0.1077,0,0,UNKNOWN,2023-08-04 06:22:16
RD00029234,MTR004160,CUST004160,2024-02-17 11:58:43,Automatic,0.9531 kWh,NULL,230.1,4.37,0.788,3.231,UNKNOWN,0,0,Estimated,2024-02-17 12:09:43
RD00013149,MTR004209,  CUST004209,2023-08-24 19:43:43,Manual,11.0899,NULL,203.6,8.53,0.832,50.489,3.5629,0,0,Good,2023-08-24 19:58:43
RD00019125,MTR003293,CUST003293,2024-10-08 21:30:32,AUTOMATIC,1.8745,397443.32,231.9,21.2,0.956,9.907,0.6287,0,0,Good,2024-10-08 21:55:32
RD00007520,MTR004788,CUST004788,2022-11-05 22:36:57,Automatic,1.4029,444531.47,240.5,9.41,0.7,6.332,0.5536,N/A,0,-,2022-11-05 22:49:57
RD00016573,MTR001609,CUST001609,2023-03-17 12:31:30,Automatic,1.1778,125493.26,236.6,17.99,0.822,5.382,0.1591,0,0,GOOD,2023-03-17 12:51:30
RD00022787,MTR000198,CUST000198,,Automatic,0.3587,444359.85,232.8,24.1,0.882,1.155,0.0487,1,0,N/A,2023-04-10 14:39:38
RD00011148,MTR002478,CUST002478,1688774400,Automatic,1.9389,21382.71,230.1,31.92,0.723,9.313,,0,0,Good,2023-07-08 12:17:35
RD00042143,MTR001869,CUST001869,2022-05-18 17:11:39,Estimated,0.2085,400153.6,242.3,39.91,0.752,1.125,0.0701,0,0,Good,2022-05-18 17:15:39
RD00027584,MTR004420,CUST004420,2023-09-15 20:06:39,Automatic,166.9551,484513.18,244.1,39.49,0.776,611.989,29.365,0,0,Good,2023-09-15 20:21:39
RD00025388,MTR000262,  CUST000262,2022-07-06 04:41:34,Automatic,1.3638,383778.42,227.6,7.48,0.879,4.96,0.3343,0,0,Good,2022-07-06 04:53:34
RD00036327,MTR000017,CUST000017,2024-01-03 01:32:36,NULL,4.1303,407230.32,NULL,37.38,0.822,13.571,1.4052,0,0,Good,2024-01-03 02:01:36
RD00004051,MTR001714,CUST001714,2024-02-08 14:13:24,Automatic,5.9919,177143.04,229.1,13.11,0.804,,1.3463,0,0,Good,2024-02-08 14:25:24
RD00001535,MTR002860,CUST002860,2022-05-07 04:55:27,Manual,0.1171,96805.4,236.8,0,0.989,NULL,0.0461,0,0,Good,-
RD00048312,MTR003479,CUST003479,2022-06-10 23:43:37,Manual,1.0518,13352.08,229.9,23.43,-,5.203,0.4106,0,0,Good,2022-06-10 23:45:37
RD00033537,N/A,CUST003409,2024-08-19 18:23:04,Automatic,0.6112,216942.38,212.9,23.64,0.921,N/A,0.1687,0,0,Estimated,19/08/2024
RD00024873,MTR000705,CUST000705,2022-03-21 03:51:28,Automatic,3.1682,93967.9,225.4,44.04,0.9,16.232,0.6683,0,0,Good,2022-03-21 04:20:28
RD00033399,MTR002981,CUST002981,2024-04-30 00:24:52,Manual,0.1909,387740.45 kWh,212.3,19.09,0.765,0.582,0.069,0,0,Good,2024-04-30 00:44:52
RD00040015,MTR002232,CUST002232,-,Automatic,1.4869,471274.3,237.5,17.5,0.77,6.074,0.1908,0,0,Suspect,2022-12-27 09:36:30
RD00036655,MTR000324,CUST000324,2024-07-25 09:27:14,Manual,1.0485,49416.84,223.6,42.23,0.83,4.697,0.2487,0,0,Good,2024-07-25 09:56:14
RD00040074,MTR003234,CUST003234,2024-02-29 07:13:02,Automatic,1.0296,95065.21,239.0,NULL,0.998,3.11,0.4027,0,0,Estimated,2024-02-29 07:16:02
RD00024164,MTR003893,CUST003893,2023-04-12 06:39:43,Manual,1.3192,13917.8,236.7,0,0.94,4.678,0.225,0,0,Good,2023-04-12 06:59:43
RD00023457,MTR000801,CUST000801,UNKNOWN,Manual,1.1151,107373.04,239.4,43.64,0.766,4.807,0.1475,0,0,Suspect,2022-04-22 23:53:28
RD00036933,-,CUST001571,2023-07-16 00:39:59,Estimated,13.7416,403949.34,208.4,31.49,0.999,56.77,3.8031,0,0,Good,2023-07-16 00:52:59
RD00019408,MTR003046,CUST003046,2022-07-12 03:04:25,Revised,0.4687,233364.36,N/A,4.44,0.764,2.22,0.1293,0,0,Suspect,2022-07-12 03:32:25
RD00016059,MTR003213,CUST003213,2022-05-24 06:56:42,Automatic,0.3545,492532.97,237.7,42.56,0.993,,0.063,0,0,Good,2022-05-24 07:15:42
RD00029357,MTR004459,CUST004459,2024-11-02 22:32:56,Automatic,0.9109,,218.8,45.13,UNKNOWN,5.198,0.1364,0,0,Estimated,2024-11-02 22:41:56
RD00022536,MTR001116,CUST001116,2023-12-28 04:26:02,Automatic,0.5055,"122629,08",246.2,34.15,0.83,1.74,0.1189,0,0,Estimated,2023-12-28 04:42:02
RD00001460,MTR001308,CUST001308,2023-07-15 00:06:24,Estimated,0.2603,98644.88,233.2,8.0,0.756,1.339,0.0908,0,0,Good,2023-07-15 00:26:24
RD00038015,MTR000080,CUST000080,2024-07-01 07:19:25,Automatic,1.6877,205838.05,215.7,22.34,0.889,6.828,0.2243,0,0,Good,2024-07-01 07:48:25
RD00042811,MTR000710,CUST000710,UNKNOWN,Estimated,4.6244,233330.27,235.0,23.14,0.87,21.853,1.0477,0,0,Estimated,2024-11-18 07:56:58
RD00009234,MTR001766,CUST001766,-,Automatic,0.9467 kWh,158685.95,221.4,8.19,0.978,3.277,0.1402,0,0,Good,NULL
RD00004792,MTR002595,CUST002595,2022-07-25 16:13:20,Automatic,1.9702,234488.01,230.0,9.89,0.893,11.098,0.6942,0,0,Good,2022-07-25 16:18:20
RD00004026,MTR003781,CUST003781,2024-01-01 04:10:01,Automatic,0.8854,409394.62,214.0,37.25,0.853,4.851,0.2764,0,0,Good,2024-01-01 04:19:01
RD00017430,MTR099445,CUST001281,2023-09-19 08:37:53,Automatic,0.5592,235294.12,238.2,25.73,0.878,1.901,0.1752,0,0,Good,2023-09-19 08:45:53
RD00005214,MTR002644,CUST002644,2022-03-27 11:54:01,Automatic,1.2276,370131.51,226.2,49.77,0.906,7.244,0.3875,0,0,Good,2022-03-27 12:03:01
RD00039344,MTR001269,CUST001269,2023-12-29 18:59:20,Automatic,4.4875,426490.09,233.8,NULL,0.868,24.599,1.6166,0,0,Good,2023-12-29 19:21:20
RD00046238,MTR002228,CUST002228,2023-02-09 20:29:16,Manual,82.9705,0,234.2,44.35,0,323.388,10.1946,0,0,Good,2023-02-09 20:57:16
RD00027390,MTR002691,CUST002691,2023-10-16 01:53:16,Manual,1.0563,20786.81,227.6,35.13,0.764,5.832,0.2869,0,0,Good,2023-10-16 02:00:16
RD00048026,MTR003047,CUST003047,2022-05-05 04:20:13,Manual,0.9928,334900.59,228.3,19.89,0.733,4.339,0.2528,0,0,NULL,2022/05/05 04:26:13
RD00000046,MTR001413,CUST001413,2024-03-09 21:12:07,Automatic,0.9323,497684.25,235.1,10.76,0.8,3.851,0.1658,0,0,Good,
RD00018084,MTR004626,CUST004626,2022-06-02 09:22:53,Automatic,10.1501,368871.62,UNKNOWN,2.84,0.898,35.844,2.0235,0,0,Good,2022-06-02 09:38:53
RD00028733,MTR004405,CUST004405,2023-03-13 08:18:34,Automatic,"0,2422",113407.66,234.8,43.71,0.885,0.915,0.0264,-,0,Good,2023-03-13 08:31:34
RD00017516,MTR004730,CUST004730,1696896000,Automatic,2.0431,311272.39,234.8,11.11,0.727,10.007,0.8126,0,1,Good,2023-10-10 06:49:37
RD00022881,MTR002979,CUST002979,2024-10-19 13:18:13,Automatic,8.3255,266103.24,220.0,4.8,0.753,29.038,1.597,1,0,Estimated,2024-10-19 13:28:13
RD00039347,MTR000613,CUST000613,2024-10-03 17:37:17,Automatic,1.0203,277986510.0,237.8,47.79,0.716,4.231,0.2468,0,0,Good,2024-10-03 17:41:17
RD00012741,MTR003380,CUST003380,2023-02-22 06:02:25,Automatic,0.7429,407048.87,227.9,23.66,0.997,2.785,0.1339,0,0,Good,2023-02-22 06:19:25
RD00034802,MTR003224,  CUST003224,2023-03-19 14:48:55,Automatic,0.8369,255250.48,246.6,40.45,0.922,4.258,0.1212,0,0,Estimated,2023-03-19 15:04:55
RD00028366,MTR001988,CUST001988,2024-10-28 13:42:14,Automatic,UNKNOWN,254073.68,234.8,15.81,0.932,3.894,0.1496,0,0,Invalid,2024-10-28 14:05:14
RD00011217,MTR002298,CUST002298,2023-04-29 06:21:20,Automatic,3.0603,148238.13 kWh,N/A,39.85,0.902,10.863,,0,0,Good,2023-04-29 06:43:20
RD00001046,MTR000992,CUST000992,2023-12-10 13:05:13,Automatic,5.7416 kWh,"246411,22",222.2,UNKNOWN,0.967,18.023,2.1095,0,1,Suspect,2023-12-10 13:20:13
RD00024579,MTR001655,CUST001655,2023-08-25 03:07:55,Manual,10.3032,412919.23,230.2,-,0.795,48.827,2.8582,0,0,Good,2023-08-25 03:36:55
RD00026459,MTR000083,CUST000083,2023-09-19 23:42:42,Automatic,0.7008,176309.81,229.6,27.74,0.842,3.057,0.1333,1,0,Good,2023-09-20 00:03:42
RD00008216,MTR004817,CUST004817,2023-11-30 18:02:06,Automatic,5.6707,184293.13,254.6,27.67,0.926,32.644,0.6794,0,1,Good,1701302400
RD00003061,MTR001594,CUST001594,2022-09-12 21:09:02,Manual,2.7186,338065.93,232.3,,0.937,11.945,0.492,0,0,Estimated,2022-09-12 21:15:02
RD00045333,MTR004413,CUST004413,2022-03-25 21:52:56,Automatic,"6,6413",244574650.0,229.2,10.6,0.849,21.677,2.37,0,0,Estimated,2022-03-25 21:58:56
RD00013114,MTR002024,CUST002024,2024-07-15 13:45:47,Automatic,2.6258,229655.89,N/A,37.73,0.774,8.238,,0,0,Good,2024-07-15 13:48:47
RD00033321,MTR001166,CUST001166,2024-12-11 18:35:59,Automatic,0.6062,76361000.0,224.7,7.18,0.889,2.871,0.1914,0,1,Estimated,2024-12-11 18:52:41
RD00021315,MTR001249,CUST001249,2023-04-24 01:16:41,Automatic,32.3393,154806.32,219.2,2.74,0.778,98.874,7.7066,0,0,Suspect,2023-04-24 01:34:41
RD00034948,MTR001935,  CUST001935,2024-03-10 03:03:04,Automatic,0.7227,156476.07,216.4,25.5,0.806,3.798,0.1646,0,0,Good,2024-03-10 03:19:04
RD00002203,MTR001072,CUST001072,2023-10-18 03:50:43,Automatic,0.103,169054.34,235.0,24.39,0,0.541,0.0378,0,0,Good,2023-10-18 03:54:43
RD00024227,MTR000874,CUST000874,2023-03-24 17:36:53,Automatic,1.6466,411981.12,230.9,N/A,0.854,6.702,0.4819,0,0,Good,2023-03-24 17:52:53
RD00031467,MTR000170,CUST000170,2023-06-21 14:29:53,Automatic,68.503,237704.01,245.0,44.12,0.905,271.196,,0,0,Good,2023-06-21 14:36:53T00:00:00Z
RD00038269,MTR099164,CUST002086,-,Automatic,1.4084,106421.89,232.6,19.26,0.884,4.488,,0,0,Good,2022-10-17 19:10:48
RD00010162,MTR000027,CUST000027,2024-11-05 03:26:02,Automatic,-,241100.82,230.2,47.56,0.769,1.231,0.0662,0,0,,2024-11-05 03:35:02
RD00036136,MTR004679,CUST004679,2024-07-08 19:32:11,Automatic,116.0415,372423.07,243.9,45.79,0.89,640.442,35.4448,0,0,Good,2024-07-08 19:45:11
RD00018652,MTR004570,CUST004570,2024-02-02 14:00:55,Automatic,0.9821,75019.59,252.5,36.9,0.837,5.13,0.1375,0,0,Good,2024-02-02 14:10:55T00:00:00Z
RD00001005,MTR000791,CUST000791,2024-09-27 02:36:08,Revised,0.3334,496835.83,235.6,19.66,0.854,1.585,0.0569,0,0,Good,2024-09-27 02:52:08
RD00025091,MTR001112,CUST001112,2022-01-19 16:06:03,Estimated,6.3685,72814.51,241.1,3.89,0.718,21.143,1.5796,0,0,Good,2022-01-19 16:13:03
RD00024649,MTR003743,CUST003743,2022-01-24 19:59:19,Automatic,1.0067,138045.81,225.1,8.25,0.846,4.188,0.1287,0,0,Good,2022-01-24 20:02:19
RD00025789,MTR000473,CUST000473,2023-04-20 15:00:29,Automatic,1.2252,386019.08,229.2,35.46,0.942,5.405,0.428,0,0,Good,2023-04-20 15:28:29
RD00006639,MTR001393,CUST001393,2022-02-05 20:58:58,Automatic,122.8479,408740.97,248.4,46.17,0.896,627.494,38.555,0,0,Good,2022-02-05 21:17:58
RD00037167,MTR000295,CUST000295,2022/08/30 15:53:50,Estimated,1.1804,215279.17,249.8,5.89,0.854,-,0.1577,0,0,Good,2022-08-30 16:12:50
RD00012459,NULL,CUST002137,2024-02-18 18:32:44,Estimated,18.007,262950.48,,31.22,0.73,0,3.6433,0,0,Estimated,2024-02-18 19:00:44
RD00025858,MTR002799,CUST002799,2024-09-19 23:34:57,Automatic,9.5706,360523.84,UNKNOWN,0.77,0.881,44.957,1.489,0,0,Estimated,2024-09-20 00:03:57
RD00032164,MTR002093,CUST002093,2022-01-22 01:10:37,Manual,1.1996,421618.68,223.8,6.3,0.776,,0.4253,0,1,Invalid,2022-01-22 01:17:37
RD00022822,MTR001063,CUST001063,2023-04-24 03:41:23,Manual,0.8788,170124.89,237.1,0,0.73,2.998,0.1905,0,1,Invalid,2023-04-24 04:09:23
RD00009141,MTR001566,CUST001566,2023-03-07 01:50:59,Automatic,0.3304,106940.16,230.7,16.18,0.933,1.338,0,0,0,Good,2023-03-07 02:01:59
RD00045146,MTR002258,CUST002258,2024-10-19 23:19:26,Manual,0.4541,63895.57,,49.99,0.7,2.513,0.1455,0,0,Good,2024-10-19 23:45:26
RD00007273,MTR004606,CUST004606,2023-04-29 13:54:02,Automatic,2.1653,134330.53,248.1,15.34,0.967,7.576,0.5564,0,0,Estimated,2023-04-29 13:55:02
RD00009411,MTR002843,CUST002843,04-12-2024,Automatic,107.5006,52262.59,240.3,49.54,0.827,465.424,21.1152,0,0,Good,2024-12-04 10:52:11
RD00037901,MTR001826,  CUST001826,2023-06-20 22:54:49,Manual,0.558,20578.64,238.4,46.13,0.749,3.177,0.2066,0,0,Good,2023-06-20 23:11:49
RD00038723,MTR001519,CUST001519,2023-12-16 12:49:22,Manual,2.4752,270835.39,246.7,12.64,0.906,8.825,0.2879,0,0,Good,2023-12-16 12:53:22
RD00002743,MTR002930,CUST002930,2024-05-30 01:39:55T00:00:00Z,Automatic,0.659,394376.61,231.2,47.05,0.875,2.641,0.1142,0,0,Good,2024-05-30 01:44:55
RD00015393,MTR002542,CUST002542,2023-03-05 01:43:07,Automatic,0.9093,80387.73,233.0,1.8,0.957,4.415,0.1608,0,0,Good,2023-03-05 01:53:07
RD00024041,MTR001564,CUST001564,2023-01-08 06:52:29,Automatic,0,335509.26,225.8,,0.717,2.093,0.0948,0,0,Good,2023-01-08 07:10:29
RD00048143,MTR000838,CUST000838,2024-10-25 02:50:44,Manual,0.6998,485627.23,240.9,8.65,NULL,2.519,0.0974,0,0,Good,2024-10-25 03:16:44
RD00041189,-,CUST000908,2022-06-16 23:40:49,Automatic,0,460940.31,245.7,0.96,0.735,0.978,0.0562,0,0,Good,2022-06-17 00:02:49
RD00046119,MTR000545,CUST000545,2024-12-20 17:09:36,Automatic,1.1693,58159.78,236.3,28.5,0.798,6.686,0.4327,0,1,Good,2024-12-20 17:26:36
RD00000596,MTR002800,  CUST002800,2023-02-28 03:02:19,Automatic,93.0065,157491.6,228.2,0.77,0.901,524.52,-,0,0,Good,2023-02-28 03:05:19T00:00:00Z
RD00012645,MTR000310,CUST000310,2023-03-30 01:00:01,Automatic,0.8201,476718.07,231.2,43.92,0.989,4.259,0.2682,N/A,0,Good,2023-03-30 01:13:01
RD00013792,MTR000026,CUST000026,2023-03-05 08:54:38,Estimated,2.1234,249697.7,218.0,3.67,0.81,7.744,0.6395,0,0,Good,05-03-2023
RD00031283,MTR002661,CUST002661,2022-07-17 01:44:29,Automatic,N/A,-,229.4,23.86,0.709,719.372,40.5003,0,0,Good,17-07-2022
RD00037579,MTR001545,CUST001545,2024/09/06 19:18:23,Automatic,61.0466,338579.08,242.8,36.05,0.808,251.002,21.7597,0,0,Good,2024-09-06 19:23:23
RD00007477,MTR000395,CUST000395,2022-07-23 14:57:07,Manual,2.2216,59320.84,-,13.81,0.761,9.33,0.7611,0,0,N/A,2022-07-23 15:09:07
RD00046872,MTR000527,CUST000527,2023-01-24 12:13:20,Automatic,21.8525,217674.35,234.3,40.91,0.814,106.955,5.9486,0,0,Good,2023-01-24 12:39:20
RD00020969,MTR004583,CUST004583,2023-01-31 19:07:23,Estimated,74.1156,29155.78,N/A,19.06,0.922,361.56,8.8794,0,0,Good,2023-01-31 19:10:23
RD00020756,MTR003899,CUST003899,2023-09-16 09:24:28,-,N/A,453764.11,206.6,49.25,0.942,64.668,3.5259,0,0,Good,2023-09-16 09:49:28
RD00015604,MTR000827,CUST000827,2022-05-14 01:39:07,Automatic,114.0088,154753.56,229.0,11.14,0.817,N/A,,0,0,Good,2022-05-14 01:59:07
